date_mdy,journal_year,month,journal_entry,transcription_accuracy,location,location_accuracy,local_place,local_place_accuracy,latitude,latitude_origin,longitude,longitude_origin,quantity,unit,item,letter,letter_from,letter_to,wind_direction_am,wind_direction_pm,wind_direction_night,wind_speed_am,wind_speed_pm,wind_speed_night,weather_condition_am,weather_condition_pm,weather_condition_night,temperature_am,temperature_pm,temperature_night,image_path,image_description,recorder,notes,noteworthy,second_check,journal
1885-08-31T00:00:00Z,1885,August,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-01T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-02T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-03T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-04T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-05T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-06T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-07T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-08T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-09T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-10T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-11T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-12T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-13T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-14T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-15T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-16T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-17T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-18T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-19T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-20T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-21T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-22T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-23T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-24T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-25T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-26T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-27T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-28T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-29T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-09-30T00:00:00Z,1885,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-01T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-02T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-03T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-04T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-05T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-06T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-07T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-08T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-09T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-10T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-11T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-12T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-13T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-14T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-15T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-16T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-17T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-18T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-19T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-20T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-21T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-22T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-23T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-24T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-25T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-26T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-27T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-28T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-29T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-30T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-10-31T00:00:00Z,1885,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-01T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-02T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-03T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-04T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-05T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-06T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-07T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-08T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-09T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-10T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-11T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-12T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-13T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-14T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-15T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-16T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-17T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-18T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-19T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-20T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-21T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-22T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-23T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-24T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-25T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-26T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-27T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-28T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-29T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-11-30T00:00:00Z,1885,November,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-12-01T00:00:00Z,1885,December,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-12-02T00:00:00Z,1885,December,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-12-03T00:00:00Z,1885,December,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-12-04T00:00:00Z,1885,December,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-12-05T00:00:00Z,1885,December,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-12-06T00:00:00Z,1885,December,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-12-07T00:00:00Z,1885,December,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-12-08T00:00:00Z,1885,December,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-12-09T00:00:00Z,1885,December,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-12-10T00:00:00Z,1885,December,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-12-11T00:00:00Z,1885,December,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-12-12T00:00:00Z,1885,December,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-12-13T00:00:00Z,1885,December,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-12-14T00:00:00Z,1885,December,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
1885-12-15T00:00:00Z,1885,December,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NA,NA,NA,AS,NA,NA,NA,14
